Price,Adj Close,Close,High,Low,Open,Volume,log_ret,sigma20,TurnUSD
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,,,
Date,,,,,,,,,
2005-02-01,4.757052898406982,4.779584884643555,4.898140907287598,4.74795389175415,4.841352939605713,756384528,-0.019199714879142515,0.42243637861301925,3637120306.2078323
2005-02-02,5.105589866638184,5.129772186279297,5.399759769439697,5.072486877441406,5.368627071380615,1316889593,0.0707076542780154,0.4687606145626984,6848712077.059645
2005-02-03,5.227056980133057,5.251814842224121,5.3143310546875,5.126036167144775,5.130519866943359,521471303,0.02351240900179441,0.47306880375433763,2727674209.285573
2005-02-04,5.065927505493164,5.089921951293945,5.1743550300598145,5.046085834503174,5.142475128173828,594993855,-0.03131115931946615,0.47771540374021954,3036523931.085124
2005-02-07,4.859432697296143,4.882449150085449,5.140730857849121,4.869497776031494,5.112338066101074,520359150,-0.041615539320212,0.49432410357480133,2583180384.296155
2005-02-08,4.924132823944092,4.947455883026123,4.9818267822265625,4.845088958740234,4.905612945556641,460921194,0.013226480616624015,0.49592650184453874,2269940336.5101786
2005-02-09,4.749120712280273,4.771615028381348,5.02117919921875,4.718812942504883,5.000257968902588,689434520,-0.036188695057428166,0.5116798848998948,3334934307.9166284
2005-02-10,4.659879207611084,4.68195104598999,4.78730583190918,4.613955974578857,4.781328201293945,762154073,-0.018969961018737713,0.5141483071772086,3577859345.4806924
2005-02-11,4.645501613616943,4.667504787445068,4.790046215057373,4.634378910064697,4.649074077606201,526606480,-0.0030901702383834273,0.5141254994525286,2473633869.2212296
2005-02-14,4.784073829650879,4.806733131408691,4.8089752197265625,4.508102893829346,4.554180145263672,1548269624,0.029393092698867918,0.5182209729479145,7289155975.229437
2005-02-15,4.839601039886475,4.862524032592773,4.977344036102295,4.8089752197265625,4.821926116943359,1035177611,0.01153983840691808,0.5148437027630781,5054718199.740562
2005-02-16,4.918430805206299,4.941727161407471,4.964641094207764,4.839361190795898,4.8493242263793945,663770685,0.01615725004465185,0.505846808430913,3262594311.822996
2005-02-17,4.905789375305176,4.929025173187256,4.975101947784424,4.901876926422119,4.927280902862549,418137429,-0.002573524747184752,0.501958161072534,2063648155.380279
2005-02-18,4.907028675079346,4.930270195007324,4.952436923980713,4.898140907287598,4.944218158721924,340708289,0.00025258794658089556,0.48955690929035733,1678652480.3337994
2005-02-22,4.74391508102417,4.766384124755859,4.953930854797363,4.741975784301758,4.894155979156494,541369609,-0.03380583955434835,0.4820985371051091,2609814898.6908274
2005-02-23,4.8078718185424805,4.830644130706787,4.843843936920166,4.698886871337891,4.814454078674316,625776806,0.013391775595402056,0.47586959686370456,2998174886.9152884
2005-02-24,4.682437896728516,4.704616069793701,4.7285261154174805,4.538737773895264,4.567131042480469,1036442333,-0.026435644437396544,0.4304028593708753,4827015953.73741
2005-02-25,4.607573986053467,4.629397869110107,4.730269908905029,4.620430946350098,4.711091995239258,400435325,-0.0161174242267228,0.433540698364074,1866041792.0744262
2005-02-28,4.660127639770508,4.682199954986572,4.7290239334106445,4.628900051116943,4.632636070251465,313908211,0.011341370094653858,0.4333258877087457,1469103396.0237207
2005-03-01,4.612284183502197,4.634130001068115,4.726036071777344,4.533009052276611,4.714579105377197,373844027,-0.010319619483769138,0.4221320519194479,1731293512.197288
2005-03-02,4.590469837188721,4.612212181091309,4.674230098724365,4.5917887687683105,4.63139009475708,292512314,-0.004740838910151091,0.4178696531443744,1353184492.7493157
2005-03-03,4.635833740234375,4.6577911376953125,4.67622184753418,4.5905442237854,4.635873794555664,305484756,0.009833682194992921,0.32828376469812925,1417913320.4679852
2005-03-04,4.6083173751831055,4.630145072937012,4.663768768310547,4.60947322845459,4.6500701904296875,271979640,-0.005953266227655796,0.3116418412516716,1260479403.3327484
2005-03-07,4.680454254150391,4.702622890472412,4.722300052642822,4.658289909362793,4.6769700050354,347995502,0.015532372227358149,0.30636768349503823,1633631575.4569812
2005-03-08,4.590965270996094,4.612709999084473,4.7285261154174805,4.606982231140137,4.709846019744873,323050350,-0.019304867417166083,0.28044028851429714,1501992272.8120327
2005-03-09,4.495527267456055,4.516819953918457,4.5990118980407715,4.487181186676025,4.588053226470947,456119263,-0.0210073387302685,0.28073700623682224,2068198760.5872343
2005-03-10,4.461565971374512,4.4826979637146,4.5130839347839355,4.418438911437988,4.508351802825928,440063306,-0.007583142860866143,0.256521604262538,1967702119.0115547
2005-03-11,4.407525062561035,4.428400993347168,4.506856918334961,4.412211894989014,4.494154930114746,322335682,-0.012186497445920264,0.2522800094530387,1434121927.7025836
2005-03-14,4.337867736816406,4.358414173126221,4.443345069885254,4.298140048980713,4.4416022300720215,447535208,-0.01593039911617522,0.25635491961631257,1954222051.4735923
2005-03-15,4.427604675292969,4.448575973510742,4.483195781707764,4.338985919952393,4.366135120391846,418446584,0.02047580997020315,0.24350514343235796,1851034405.422348
2005-03-16,4.352989673614502,4.373607158660889,4.448575973510742,4.358911991119385,4.401003837585449,285317446,-0.016995842150061558,0.24074744676107918,1253598798.686816
2005-03-17,4.444460868835449,4.465511798858643,4.474228858947754,4.3785881996154785,4.41171407699585,331662510,0.020795681937210153,0.24642401433689798,1472396792.6193237
2005-03-18,4.463052749633789,4.48419189453125,4.49315881729126,4.441103935241699,4.453557014465332,284663002,0.004174432640354109,0.24838233213363964,1273245860.6780493
2005-03-21,4.4838762283325195,4.5051140785217285,4.537242889404297,4.414702892303467,4.4650139808654785,300470030,0.004654896970876621,0.24995685712823185,1347814393.3049836
2005-03-22,4.427357196807861,4.44832706451416,4.531515121459961,4.429646968841553,4.5125861167907715,226112360,-0.012685065400811935,0.22852802660777705,1010683746.3965925
2005-03-23,4.436776638031006,4.457790851593018,4.48917293548584,4.4326348304748535,4.4326348304748535,194526410,0.0021252938965472534,0.22127350757127182,867561762.1045622
2005-03-24,4.443469524383545,4.4645161628723145,4.504615783691406,4.463271141052246,4.500630855560303,148763520,0.0015073653359152228,0.20620718911399788,666083855.1242065
2005-03-28,4.4972615242004395,4.5185627937316895,4.602747917175293,4.506856918334961,4.525039196014404,350830087,0.012033165655032096,0.20598909521402184,1593723745.0058448
2005-03-29,4.451402187347412,4.4724860191345215,4.564889907836914,4.435125827789307,4.509347915649414,259890496,-0.010249516531348979,0.20293237106434345,1167125054.4685466
2005-03-30,4.473216533660889,4.494403839111328,4.51931095123291,4.473233222961426,4.499135971069336,250378977,0.004888587499183972,0.20217124220797614,1125616082.1412182
2005-03-31,4.474703311920166,4.4958977699279785,4.517816066741943,4.4244160652160645,4.4321370124816895,271758815,0.0003323181920755758,0.20191804293496438,1217310085.9842005
2005-04-01,4.463052749633789,4.48419189453125,4.556670188903809,4.482946872711182,4.527031898498535,248206866,-0.0026070456174698275,0.19783884244618105,1118900745.79593
2005-04-04,4.593196868896484,4.614952087402344,4.61569881439209,4.47921085357666,4.4819512367248535,324266893,0.028743262338064346,0.22361922323847355,1481884758.2912369
2005-04-05,4.674505233764648,4.696646213531494,4.738738059997559,4.671739101409912,4.675724029541016,350777892,0.017547057552921075,0.2255018075524637,1649488999.881672
2005-04-06,4.690617561340332,4.71283483505249,4.723545074462891,4.671988010406494,4.7133331298828125,210891521,0.0034409251914033767,0.2145111046813909,991778389.8199768
2005-04-07,4.803160667419434,4.825911045074463,4.8473310470581055,4.698389053344727,4.701876163482666,389141150,0.023709923613470574,0.21229239207985828,1864197690.442284
2005-04-08,4.760771751403809,4.783320903778076,4.859285831451416,4.76837682723999,4.8241682052612305,205431131,-0.008864385845967826,0.21316520759125226,986821550.6868383
2005-04-11,4.790023326873779,4.812710762023926,4.851813793182373,4.790046215057373,4.8092241287231445,217231195,0.006125493572874285,0.20574744633856604,1046661227.2121494
2005-04-12,4.808119297027588,4.830893039703369,4.842350006103516,4.717566967010498,4.806982040405273,293881426,0.003770727796862383,0.19236212485563883,1409730589.2872837
2005-04-13,4.782586574554443,4.805239200592041,4.8398590087890625,4.7255377769470215,4.818687915802002,263214910,-0.005324484586711753,0.18709419315873638,1260855219.2613728
2005-04-14,4.7458977699279785,4.76837682723999,4.840855121612549,4.734753131866455,4.813706874847412,247030473,-0.0077009070101496935,0.17650548449914533,1181133806.3983188
2005-04-15,4.586008071899414,4.607728958129883,4.7407307624816895,4.5992608070373535,4.734753131866455,464831797,-0.03427067297020003,0.21116165223208766,2161114665.64028
2005-04-18,4.634842395782471,4.656795024871826,4.679460048675537,4.570119857788086,4.597268104553223,262994085,0.010592250820487426,0.2133163705937707,1219098116.911168
2005-04-19,4.744658946990967,4.767131805419922,4.782075881958008,4.683196067810059,4.715575218200684,338463908,0.023417357813657613,0.2258886511082603,1605718331.7382674
2005-04-20,4.9107465744018555,4.934006214141846,4.993782043457031,4.87946081161499,4.945960998535156,620376641,0.0344064288747985,0.24323383822966388,3062023813.3364253
2005-04-21,5.062457084655762,5.086434841156006,5.105862140655518,4.964392185211182,4.991789817810059,712737539,0.030425973230962855,0.2580124837515149,3600913778.7639074
2005-04-22,5.349764347076416,5.375102996826172,5.57908821105957,5.336496829986572,5.551691055297852,1333182435,0.055200557370677306,0.30691029589080115,7239486382.051995
2005-04-25,5.541136264801025,5.567381858825684,5.5975189208984375,5.417693138122559,5.425165176391602,796574608,0.03514706901593745,0.3196749510052951,4403091083.243968
2005-04-26,5.422643661499023,5.448328018188477,5.529274940490723,5.43687105178833,5.484941005706787,693469588,-0.02161612471902652,0.3311553728368861,3794312843.091875
2005-04-27,5.448176383972168,5.473981857299805,5.500631809234619,5.398265838623047,5.429399013519287,412131000,0.004697487276501766,0.3311922381598232,2249257067.780018
2005-04-28,5.43999719619751,5.465763092041016,5.531267166137695,5.422424793243408,5.467008113861084,348613811,-0.0015023987729330113,0.33191722017211045,1908016266.6731553
2005-04-29,5.4536309242248535,5.479462146759033,5.535501956939697,5.425165176391602,5.527032852172852,368182886,0.002503066011609434,0.3299820613600838,2017658081.5189204
2005-05-02,5.5103983879089355,5.536498069763184,5.571616172790527,5.484692096710205,5.530519962310791,392160425,0.010355311782445975,0.32289414232061375,2169013995.316144
2005-05-03,5.607076644897461,5.633634090423584,5.682450771331787,5.512338161468506,5.525538921356201,713873782,0.017392563293159302,0.3228436744093321,4004456662.8949013
2005-05-04,5.6643385887146,5.691167831420898,5.725539207458496,5.653808116912842,5.659536838531494,485151677,0.010160647135624368,0.32219721169708015,2760596351.6955066
2005-05-05,5.626658916473389,5.6533098220825195,5.694157123565674,5.625913143157959,5.694157123565674,301509913,-0.0066743105909539135,0.32238000538525946,1705880784.630625
2005-05-06,5.652440547943115,5.679213047027588,5.709847927093506,5.640607833862305,5.688676834106445,271570110,0.004571584185905753,0.31687453485047273,1541583010.4825401
2005-05-09,5.6028618812561035,5.62939977645874,5.691167831420898,5.6147050857543945,5.678715229034424,222302131,-0.008809889856924213,0.32249780519986393,1254915736.2869852
2005-05-10,5.646986484527588,5.673733234405518,5.673733234405518,5.597021102905273,5.615701198577881,254783425,0.007844519874282474,0.32215839686938275,1439058192.7972715
